,World,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bonaire,Bosnia Herzegovina,Botswana,Br. Virgin Isds,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Isds,Central African Rep.,Chad,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Isds,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d'Ivoire,Dem. People's Rep. of Korea,Dem. Rep. of the Congo,Denmark,Djibouti,Dominica,Dominican Rep.,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,FS Micronesia,Faroe Isds,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City State),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Dem. Rep.,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Isds,Martinique (Overseas France),Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,N. Mariana Isds,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Rep. of Korea,Rep. of Moldova,Romania,Russian Federation,Rwanda,Saint Barthélemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Maarten,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Isds,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkmenistan,Turks and Caicos Isds,Tuvalu,Türkiye,USA,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Rep. of Tanzania,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Isds,Yemen,Zambia,Zimbabwe
Samoa,39385872.546000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558682.314,54.679,0.0,0.0,0.0,216555.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.373,25939.557,0.0,0.0,0.0,612309.255,2411.143,0.0,0.0,0.0,0.0,820610.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10396.871,0.0,1119182.326,0.0,1007.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.452,0.0,18.226,54.879,0.0,0.0,0.0,0.0,56.633,0.365,453274.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86558.831,0.0,0.0,2594.32,126313.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.971,0.0,0.0,0.0,0.0,0.0,7393701.519,0.0,0.0,0.0,18.226,0.0,0.0,0.0,0.0,0.0,0.0,409.288,0.0,0.0,0.0,0.0,0.0,0.0,292568.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11967369.381,0.0,0.0,1820988.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385834.514,0.0,0.0,42110.674,0.0,0.0,3628411.359,100923.469,0.0,0.0,0.0,0.0,19988.809,0.0,5600595.751,0.0,0.0,82919.098,3130.404,0.0,0.0,0.0,72.905,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,81530354596.67502,3109252.989,2990902.859,1084742436.348,0.0,34499553.004,20114.666,0.0,11345250.65,105096.264,168673.862,883098265.389,6979442.492,7082302.49,83999.998,3189546958.395,672911585.311,0.0,153421.329,2463647283.742,21001.866,1138028.238,1696.267,0.0,253409.327,0.0,4413750.29,1010.133,0.0,868610383.618,3538655.112,92830773.946,2387532.74,106255.464,41213.599,8352516.325,18700631.266,111320580.684,0.0,641328.517,5835540.121,9685967.491,7479017132.491,201735009.357,0.0,37022320.408,11487357.846,3728478.307,0.0,5288416.668,23457634.08,8721794.449,4337399.358,6609638.501,11405536.248,131658317.775,0.0,29272341.935,32875615.978,173528140.462,961433.576,15204368.153,21950061.851,2606845126.029,8726273.915,217677.861,13394061.798,9433062.164,3019077.525,42448112.272,0.0,0.0,0.0,11976389.301,802289122.609,0.0,2361397.541,6159396.646,8242357.394,427693641.574,101062137.473,0.0,233834297.621,0.0,423.733,20862822.945,65602120.76,2864059.395,1018115.441,368037.857,0.0,7692613.408,61511914.996,200791.195,6391336746.35,636701397.416,0.0,1726059941.915,35207516.986,0.0,976434290.789,306560.259,670444928.839,2125875094.053,2996716.458,401568868.894,0.0,1998551091.903,183998.129,0.0,13835336.454,205380185.265,0.0,25482757.23,171994556.5,16484834.255,6976624.892,7595246.21,8354441.124,800345913.591,4956660.676,2807716.73,28221341.428,115415945.648,0.0,31740694.14,17209181.97,66452806.872,22947.999,232512.528,0.0,745918235.219,73507534.429,3431026.048,0.0,2178159.146,0.0,10001522.95,686771544.697,0.0,137951222.418,1104488.239,1016639.175,400337432.392,0.0,115131.464,10328186.942,1321135672.838,1084970339.542,369999.991,2304925.542,355778.124,4870579.878,63716754.94,73310709.901,432991884.375,131352862.85,914843538.729,1028901434.011,205939.462,35442763.381,40362023.791,5071903.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,38707649.699,674249.316,1697463.158,3963030.034,3086365302.041,1606233.027,15742623.606,0.0,31373487.216,617871912.287,1788108.222,1076479163.221,65503293.562,88665174.85,529507204.362,1917640.219,76062922.098,856149345.263,148803737.08,122823.197,939065611.723,272.533,76381870.357,0.0,0.0,331050.658,223350052.283,2538174.87,0.0,0.0,3005282965.401,2815935170.668,27217833.453,6134408.647,18750227177.378,968888202.178,213316925.6,4464132.422,3192150.054,0.0,2599290.068,644445432.956,0.0,1372704671.549,3969756.701,812951.98
Senegal,5932734446.429,0.0,937809.179,1126247.675,0.0,8331352.32,0.0,89897.278,2126.073,1750.699,0.0,145395023.91,883929.008,0.0,1189.232,0.0,9910448.764,0.0,184450.024,13739496.282,0.0,25940872.592,0.0,0.0,2257.784,0.0,0.0,5014.931,0.0,3927673.425,1146500.133,1901835.865,61036616.369,640081.668,9230876.089,30000.84,25750349.179,2418580.31,0.0,380401.876,4946874.068,325103.286,716866825.019,2899316.164,32759.835,1702727.458,34371.834,20165407.361,1808.906,0.0,50305.955,6396.123,822.208,684222.364,61804.725,171702217.908,148.976,2937286.506,1706789.544,246.662,0.0,0.0,55473.275,16440412.718,0.0,1849347.621,0.0,21788.835,0.0,1086.959,0.0,0.0,0.0,23590.216,83332383.566,0.0,10543544.158,170861991.839,598288.45,28468371.688,18693037.661,13419931.555,15281173.114,0.0,0.0,0.0,188509844.23,94535767.306,447553.392,4301119.33,0.0,0.0,0.0,1986642.851,581366311.348,329650.307,649262.965,27538.452,9517.752,1032371.012,193118444.573,0.0,19407216.367,115233.154,0.0,116624.01,0.0,307860.019,0.0,0.0,0.0,536959.677,0.0,3089603.488,6498.44,0.0,6414.595,540292.987,0.0,5366152.199,0.0,1310706937.068,1650214.576,0.0,0.0,75855648.363,103942.165,21566152.481,0.0,4239.355,0.0,39790708.725,27512.734,14650.251,0.0,5193484.732,0.0,0.0,130093782.612,0.0,1810535.448,133785.137,11035127.435,10218906.932,0.0,0.0,82960684.837,488916.1,13893551.885,0.0,27654.594,0.0,0.0,0.0,3546979.415,153026.468,15122546.024,292916.91,23200007.101,0.0,423601.566,0.0,57491.874,0.0,12333.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580957.988,0.0,0.0,0.0,5423176.397,10151337.25,99312.043,0.0,0.0,17253.167,522670.145,0.0,249771885.899,0.0,0.0,364880.51,68434.669,13948.748,760180760.916,0.0,0.0,558766.599,5952.675,30177421.859,0.0,45566.439,0.0,3814855.064,0.0,0.0,0.0,16662164.466,219213540.222,1303359.273,1002582.293,69005958.047,93560980.937,898111.541,0.0,0.0,0.0,111000.255,27805489.506,0.0,0.0,451225.092,0.0
Serbia,33029835874.0,548902.0,280740258.0,262125643.0,33.0,1947883.0,0.0,2146.0,8475359.0,7691147.0,0.0,30180500.0,821605136.0,40179660.0,3457.0,1818080.0,3640069.0,0.0,76877776.0,344976646.0,0.0,143481.0,12735.0,0.0,200494.0,32945.0,2103645441.0,63146.0,25957.0,33201288.0,515289.0,1080957567.0,137941.0,0.0,0.0,12926147.0,908657.0,45860170.0,18958.0,4772.0,36175774.0,5787232.0,1945317499.0,77834917.0,0.0,1406210.0,0.0,977695.0,53271.0,1536278.0,1052116586.0,82842.0,71302.0,39608370.0,1339660146.0,2027323.0,0.0,9153169.0,135149029.0,1375098.0,0.0,1519139.0,3966439.0,46413838.0,1244885.0,3370757.0,0.0,37054357.0,0.0,3782902.0,0.0,738256.0,0.0,165181280.0,916414113.0,84668.0,2167535.0,0.0,10846606.0,5115358135.0,12049574.0,6601.0,389450303.0,0.0,23384.0,1381553.0,63468.0,0.0,35588.0,0.0,0.0,342362.0,1544720143.0,4277584.0,25686139.0,4083153.0,1193400.0,11834090.0,22019994.0,146139278.0,1878458635.0,258610.0,77296276.0,5007333.0,63007173.0,3819364.0,7558.0,3396216.0,85062762.0,933021.0,28528160.0,19349123.0,0.0,277592.0,17268087.0,47406631.0,23144371.0,10140.0,1036951.0,27313373.0,2980256.0,296970.0,5898347.0,0.0,0.0,7610930.0,1567335.0,76462230.0,5154269.0,1418756631.0,0.0,50103786.0,6413.0,469494.0,1206.0,2694.0,0.0,8607.0,481775288.0,18934.0,3922546.0,280856.0,1958.0,21584980.0,0.0,1028633932.0,26196166.0,2900727.0,1698653.0,0.0,1161308.0,0.0,932859.0,2359597.0,20841215.0,979934030.0,51839411.0,6063200.0,94349579.0,40310240.0,1515886359.0,962116579.0,33935.0,114928.0,9094.0,0.0,0.0,0.0,0.0,0.0,0.0,1732231.0,2297.0,65325373.0,2717553.0,0.0,644611.0,279202.0,18638766.0,770941941.0,761240036.0,0.0,888891.0,13837456.0,20895.0,405019506.0,3579303.0,779257.0,110912.0,1223926.0,550459909.0,264144538.0,562216.0,5282728.0,16549774.0,0.0,1343.0,24610.0,0.0,489810.0,25436792.0,239430.0,0.0,0.0,1128631270.0,737108738.0,48847358.0,171454610.0,98781192.0,512582124.0,15278528.0,4679932.0,17172863.0,0.0,392276.0,6918184.0,0.0,2233881.0,2250317.0,214429.0
Seychelles,591338463.9449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513396.397,0.0,0.0,0.0,43711.613,1398485.538,0.0,0.0,79037.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341431.617,0.0,0.0,0.0,7182.953,33695.645,5763743.551,0.0,0.0,0.0,0.0,0.0,3843.365,0.0,0.0,0.0,506540.607,0.0,6612355.603,0.0,0.0,695235.127,0.0,0.0,0.0,7837.98,0.0,0.0,0.0,0.0,1150.712,0.0,696819.524,0.0,0.0,0.0,1249627.304,97384974.717,0.0,0.0,0.0,0.0,14274357.904,52614.76,0.0,921.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022339.069,2688244.792,190477.8,0.0,0.0,5801261.662,599802.489,49189543.514,0.0,1815980.951,0.0,0.0,95139.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92504.493,41046.019,48560.537,0.0,333684.815,318406.269,0.0,84991.422,0.0,0.0,0.0,2245435.762,0.0,0.0,0.0,0.0,428766.115,26711.422,0.0,0.0,0.0,0.0,0.0,17419090.755,0.0,127344.984,23306.147,0.0,233172.362,0.0,0.0,2977.078,11819.709,45247.489,0.0,0.0,0.0,0.0,0.0,88589.557,44455.949,4251779.997,64159.405,208160.594,0.0,2346185.328,126608.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101388.955,0.0,0.0,0.0,59110.692,0.0,14889.581,0.0,0.0,187780.463,0.0,1752256.727,418164.956,0.0,0.0,0.0,1441218.497,143212.887,0.0,0.0,2924138.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.037,0.0,2152077.868,2706805.729,0.0,0.0,277981993.908,79340377.56,127500.021,0.0,0.0,0.0,0.0,300258.165,0.0,0.0,0.0,0.0
Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,480161500934.21204,706564.472,4195338.387,75450178.834,108324.644,151224620.646,12215.681,96869809.879,239920917.169,1639217.451,574770.873,14885680737.54,195975374.49,26486719.126,704684444.081,153586961.054,3052705870.134,57632475.595,1765962.531,3194962690.998,19651015.534,4235489.309,36729146.593,116457650.818,3620957.416,0.0,1387241.998,38971289.431,721871.679,1905909663.047,2336430436.211,51295773.923,3892240.126,228374.036,517802.529,3196952392.895,28051609.739,1149083122.795,145585151.992,115547.933,1356399.331,188079610.529,70678294064.481,55288703328.618,208816824.831,132414401.379,17088494.518,28678412.692,41239297.513,66658497.993,32265469.592,1557980.891,0.0,511476735.167,469930262.261,27423825.669,0.0,28393102.492,411116024.499,12753480.675,1600762.341,20308947.781,58570572.983,266513462.124,7686382.116,4873863.595,124088.358,44841044.213,6126156.108,137988169.681,3457777.084,474583.281,522264241.088,211842470.8,3746252963.706,79567293.608,43545471.085,3227110.783,11079867.285,7070298343.06,92571265.714,8335642.974,893021628.636,0.0,67807.02,19638654.669,28954014.259,6040958.413,49166547.741,121809.564,26029.137,7800977.371,463005855.597,786944.895,15131155552.23,39825870265.594,7680695.235,165946012.862,1055526050.959,573004567.11,1216941423.217,11615653.2,17741475160.892,86681004.783,31470249.197,108267865.603,4224503.204,464400620.234,8085829.568,63319828.101,53495540.929,18950491.923,6965.849,6244949464.917,41315243.83,51669796.175,257203921.129,7778889.163,763264.899,52337877224.207,246997861.562,3359414.023,1845210684.098,5006086073.988,0.0,13317667.319,65939454.413,4426293674.416,233521978.613,1482149.075,0.0,432901989.767,38481104.085,2312940862.791,78326600.117,14800787.033,692988.25,245367763.027,7407480689.585,321015741.148,3177429222.548,6148264.522,807199.591,144747363.432,1003844.887,4416475.664,564155057.297,429356527.398,1600106429.69,14220824.701,5404300315.869,893265984.911,7767643.373,88956263.844,10150189698.753,509334065.973,969761325.518,881919007.092,21270810760.194,5693224.235,114487199.3,122635112.337,845798.388,0.0,0.0,11921023.52,1008896.4,0.0,1386.734,15761125.297,97033026.133,6292789.431,10501318.628,1316602591.39,31737280.404,20663747.342,15865509.012,21069109.18,0.0,30914593.997,63317863.624,105422454.623,1890386.908,447270719.025,1757398.158,416077298.726,1492911383.454,0.0,917096.565,11876532.039,146940820.163,2229868949.233,1339883.503,1129720.358,21925739721.218,65820374.911,73115745.976,30876453.952,3298110.359,14642399.276,29117859.894,14157202.579,623380.647,37627170.141,1024928847.638,44029884560.739,6673312.792,23289160.068,5123295784.326,5381656893.321,88810272.875,19525117.612,9740115.495,42666552.732,4521856.959,17280424396.471,1061715.768,9659866.786,8970545.56,4581542.643
Slovakia,115328325064.823,1163885.873,52119070.741,23066525.557,256442.99,2018250.983,14259.28,54376.63,83387739.044,62026692.236,257332.707,414965197.422,6155746797.789,108901388.277,1110.522,20783780.838,3784698.059,119151.688,65520527.605,1531964852.84,23509.304,5708372.802,122.309,181421.036,373725.408,0.0,172600240.344,195279.835,69859.0,232111690.372,1755661.154,906430024.833,2320875.901,7770.409,19324.821,2644776.089,2536158.127,384977683.338,546786.137,26309.422,80896.033,43146859.757,2768213204.784,62425757.252,797483.852,64095784.794,195802.625,2445828.066,32.471,13152113.208,1059323300.281,2658490.932,361396.012,63091452.624,14014011293.602,11866862.178,0.0,547320.833,506485768.979,217930.811,0.0,8572953.303,39118054.598,169887616.318,769042.141,378294.136,0.0,193115466.354,5311.241,1118292.761,10271.791,631326.545,178149.0,315213005.569,5438080869.62,62512.883,708234.006,110237.203,54317679.862,24730967027.721,7563848.918,10372849.182,333803288.286,29583.623,36641.826,14111955.211,2581828.088,86891.339,957729.197,228582.517,39099.912,1233951.608,8976386839.539,32916868.561,243079630.166,17420838.819,6841774.512,68036584.845,340372236.897,282032078.389,5011332055.902,3498863.027,339073487.501,77072611.898,123058208.158,9974427.099,54.119,260220622.765,79904178.712,3762822.067,273246880.019,22031752.52,33403.343,2043455.295,4598863.558,288746567.124,126380037.037,2602585.981,1780899.019,41829333.225,1833615.277,1041237.014,12991030.1,20565.229,0.0,263559.642,15079284.04,316991745.24,6428643.962,43413611.339,0.0,347984878.444,835858.569,24614.414,1244.738,2583983.108,0.0,178836.312,2241404029.26,1365827.761,48502570.276,9438061.039,153442.584,7393576.4,32.471,112613668.589,242806862.713,23641886.539,7707249.175,0.0,6097221.23,152339.638,9327929.91,15166371.289,20839784.285,8736128637.529,358982905.167,95111914.253,315158323.708,87796938.157,3042564980.942,236400107.732,9997438.508,65516.489,0.0,29507.856,160040.775,0.0,0.0,0.0,12640.039,238875.956,0.0,328609242.113,2204423.67,619317852.203,295642.481,428440.822,40543590.795,0.0,849587741.254,0.0,871871.531,166086540.761,198076.707,2624884938.45,1040912.3,2693228.85,3205307.375,6273.477,1638881982.291,1516558394.411,639656.545,4223797.081,33429075.889,166686.591,1355568.959,0.0,54.119,10037460.608,80408127.478,1376128.775,16640.517,0.0,1536177717.878,4840568983.208,3969874.955,1893969122.399,754977083.887,5039461063.205,2123410.739,6009947.811,73145354.591,3013.347,296597.141,48408593.675,0.0,3060665.627,1281307.918,4505479.019
Slovenia,66466657533.85899,3170635.537,100821461.486,103135798.945,121701.076,145021.285,0.0,18350.011,15116704.373,20395077.981,259662.449,168783730.67,2947746137.811,28354818.692,718476.416,6490620.256,2292979.441,183420.626,115950446.284,452899195.924,393290.833,626010.881,45251.632,1051783.227,225543.184,35891.406,1088697792.067,0.0,49399.085,82647180.41,1756.642,406835517.938,362654.095,0.0,113140.892,1690159.035,3123673.582,144674039.059,209078.725,778009.704,99464.711,13484291.875,295319909.365,56945847.152,4568053.481,18722316.765,126830.993,3026665.856,15698.743,3984937.271,5109961692.123,570356.244,2189258.665,34791656.441,1148209324.464,1733773.095,0.0,1338954.573,636728617.149,108185.854,80398.762,2170640.375,1885496.292,90493240.347,3883345.3,2683628.571,0.0,114765327.296,0.0,1654660.776,0.0,630482.502,1345.74,114823657.174,2031672054.456,8842.975,10034324.045,334830.218,33976971.224,7913780810.116,11337338.43,8429.617,204697081.679,11946.466,4213.446,1244292.836,253724.249,407791.867,1564326.828,0.0,0.0,4250679.988,1377361195.175,6771038.145,136306207.416,30163142.333,41762789.32,13089912.901,76346184.254,105383685.766,4746408175.407,1143854.475,116413673.178,25060037.607,153040182.38,2303286.587,0.0,33563313.009,31965649.417,1724773.415,99033721.542,22466775.109,0.0,1075597.11,22593441.022,231303606.139,34801589.285,944436.259,3500.233,35691100.229,5101224.981,707597.558,32647250.492,52023.605,0.0,2855.659,1061900.872,149477979.86,27704394.349,144717004.126,0.0,54460137.869,29632.209,168831.163,0.0,8415977.539,0.0,718415.609,922745986.794,367977.713,12945912.804,3110.418,185346.68,9574533.008,0.0,284323741.198,99341068.143,9974343.52,9151282.154,0.0,5981591.776,181983.054,794755.76,8143145.416,20486365.036,1588184470.181,186977329.682,29495130.439,61319159.498,38226664.703,869699797.988,1267014142.488,25573.254,7019.317,0.0,137592.884,106183.511,0.0,25846.088,3604.224,9594.45,11616498.215,0.0,116514478.268,3291560.403,1634432973.647,58373.107,163447.287,38844934.185,845078838.622,0.0,0.0,31121956.014,65107705.33,1080340.334,896518455.193,3451224.076,3949265.375,1980686.88,218751.322,438116292.637,22464025965.973,132052.881,8413584.749,43073417.006,9194.064,487090.893,0.0,0.0,750686.002,27988611.662,6853631.318,176731.389,0.0,488885270.294,982758294.834,736511.899,271441241.666,168727900.979,932865297.506,1480748.798,2239449.013,117711007.269,0.0,2312457.435,75678110.619,0.0,2165192.719,2007898.012,21932.144
